maneuver_id,split,scene_key,source_shard,record_index,is_chained,lane_chain_length,steps_executed,termination_reason,terminated,truncated,exception,nan_or_inf_observed,nan_or_inf_detail,downstream_status_counts,chain_advanced_count,final_active_transition_index,transition_index_out_of_bounds,success,collision,offroad,wall_time_s
MAN_0116,validation,training_tfexample.tfrecord-00006-of-01000#489,training_tfexample.tfrecord-00006-of-01000,489,False,2,15,success,True,False,,False,,"{""OK"": 15, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 0, ""COLLISION_BLOCKED"": 0, ""CONTROLLER_FAILURE"": 0}",0,0,False,True,False,False,15.372188228007872
MAN_0120,validation,training_tfexample.tfrecord-00007-of-01000#95,training_tfexample.tfrecord-00007-of-01000,95,False,2,22,success,True,False,,False,,"{""OK"": 22, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 0, ""COLLISION_BLOCKED"": 0, ""CONTROLLER_FAILURE"": 0}",0,0,False,True,False,False,15.657272156036925
MAN_0122,validation,training_tfexample.tfrecord-00007-of-01000#100,training_tfexample.tfrecord-00007-of-01000,100,False,2,20,success,True,False,,False,,"{""OK"": 20, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 0, ""COLLISION_BLOCKED"": 0, ""CONTROLLER_FAILURE"": 0}",0,0,False,True,False,False,14.754096574964933
MAN_0132,validation,training_tfexample.tfrecord-00007-of-01000#371,training_tfexample.tfrecord-00007-of-01000,371,False,2,16,success,True,False,,False,,"{""OK"": 16, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 0, ""COLLISION_BLOCKED"": 0, ""CONTROLLER_FAILURE"": 0}",0,0,False,True,False,False,14.50094059103867
MAN_0139,validation,training_tfexample.tfrecord-00008-of-01000#166,training_tfexample.tfrecord-00008-of-01000,166,False,2,26,failure_collision,True,False,,False,,"{""OK"": 0, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 0, ""COLLISION_BLOCKED"": 26, ""CONTROLLER_FAILURE"": 0}",0,0,False,False,True,False,13.774643304001074
MAN_0140,validation,training_tfexample.tfrecord-00008-of-01000#180,training_tfexample.tfrecord-00008-of-01000,180,False,2,27,truncation_horizon,False,True,,False,,"{""OK"": 21, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 0, ""COLLISION_BLOCKED"": 6, ""CONTROLLER_FAILURE"": 0}",0,0,False,False,False,False,18.28976140700979
MAN_0142,validation,training_tfexample.tfrecord-00008-of-01000#278,training_tfexample.tfrecord-00008-of-01000,278,False,2,14,success,True,False,,False,,"{""OK"": 14, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 0, ""COLLISION_BLOCKED"": 0, ""CONTROLLER_FAILURE"": 0}",0,0,False,True,False,False,12.524479834013619
MAN_0143,validation,training_tfexample.tfrecord-00008-of-01000#278,training_tfexample.tfrecord-00008-of-01000,278,False,2,20,success,True,False,,False,,"{""OK"": 0, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 0, ""COLLISION_BLOCKED"": 20, ""CONTROLLER_FAILURE"": 0}",0,0,False,True,False,False,12.907831077987794
MAN_0145,validation,training_tfexample.tfrecord-00008-of-01000#312,training_tfexample.tfrecord-00008-of-01000,312,False,2,17,failure_collision,True,False,,False,,"{""OK"": 0, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 17, ""COLLISION_BLOCKED"": 0, ""CONTROLLER_FAILURE"": 0}",0,0,False,False,True,False,10.51736187201459
MAN_0146,validation,training_tfexample.tfrecord-00008-of-01000#322,training_tfexample.tfrecord-00008-of-01000,322,False,2,44,failure_collision,True,False,,False,,"{""OK"": 41, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 0, ""COLLISION_BLOCKED"": 3, ""CONTROLLER_FAILURE"": 0}",0,0,False,False,True,False,30.7621997440001
MAN_0147,validation,training_tfexample.tfrecord-00008-of-01000#347,training_tfexample.tfrecord-00008-of-01000,347,False,2,18,success,True,False,,False,,"{""OK"": 17, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 0, ""COLLISION_BLOCKED"": 1, ""CONTROLLER_FAILURE"": 0}",0,0,False,True,False,False,14.976707046036609
MAN_0151,validation,training_tfexample.tfrecord-00009-of-01000#39,training_tfexample.tfrecord-00009-of-01000,39,False,2,46,failure_collision,True,False,,False,,"{""OK"": 0, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 38, ""COLLISION_BLOCKED"": 8, ""CONTROLLER_FAILURE"": 0}",0,0,False,False,True,False,20.477230087970383
MAN_0152,validation,training_tfexample.tfrecord-00009-of-01000#39,training_tfexample.tfrecord-00009-of-01000,39,False,2,20,failure_collision,True,False,,False,,"{""OK"": 0, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 20, ""COLLISION_BLOCKED"": 0, ""CONTROLLER_FAILURE"": 0}",0,0,False,False,True,False,9.176882326952182
MAN_0153,validation,training_tfexample.tfrecord-00009-of-01000#40,training_tfexample.tfrecord-00009-of-01000,40,False,2,16,success,True,False,,False,,"{""OK"": 16, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 0, ""COLLISION_BLOCKED"": 0, ""CONTROLLER_FAILURE"": 0}",0,0,False,True,False,False,11.682927115994971
MAN_0155,validation,training_tfexample.tfrecord-00009-of-01000#204,training_tfexample.tfrecord-00009-of-01000,204,False,2,18,failure_collision,True,False,,False,,"{""OK"": 0, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 18, ""COLLISION_BLOCKED"": 0, ""CONTROLLER_FAILURE"": 0}",0,0,False,False,True,False,10.09213612700114
MAN_0159,validation,training_tfexample.tfrecord-00009-of-01000#229,training_tfexample.tfrecord-00009-of-01000,229,False,2,24,failure_collision,True,False,,False,,"{""OK"": 0, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 24, ""COLLISION_BLOCKED"": 0, ""CONTROLLER_FAILURE"": 0}",0,0,False,False,True,False,12.781864625983872
MAN_0164,validation,training_tfexample.tfrecord-00009-of-01000#364,training_tfexample.tfrecord-00009-of-01000,364,False,2,53,failure_collision,True,False,,False,,"{""OK"": 5, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 29, ""COLLISION_BLOCKED"": 19, ""CONTROLLER_FAILURE"": 0}",0,0,False,False,True,False,29.841520807007328
MAN_0166,validation,training_tfexample.tfrecord-00009-of-01000#379,training_tfexample.tfrecord-00009-of-01000,379,False,2,11,success,True,False,,False,,"{""OK"": 11, ""INVALID_REFERENCE"": 0, ""PLANNER_INFEASIBLE"": 0, ""COLLISION_BLOCKED"": 0, ""CONTROLLER_FAILURE"": 0}",0,0,False,True,False,False,11.103092129982542
